Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1681246800.0 1.0 83 127 181 NA NA NA NA NA NA 286 251 399 NA NA NA NA NA NA 1471 383 1019 NA NA NA NA NA NA 1926 822 2054 NA NA NA NA NA NA
1681246800.0 10.0 NA 146 293 0 NA NA NA NA NA NA 321 555 0 NA NA NA NA NA NA 1554 3272 481 NA NA NA NA NA NA 1391 4818 988 NA NA NA NA NA
1681246800.0 10001.0 NA 216 449 0 87 100 NA NA NA NA 392 811 0 234 252 NA NA NA NA 1562 1686 475 400 483 NA NA NA NA 1210 2733 903 1318 706 NA NA NA
1681246800.0 10002.0 NA 216 452 0 97 90 NA NA NA NA 390 841 0 228 249 NA NA NA NA 1558 1724 487 380 507 NA NA NA NA 1179 2794 875 597 912 NA NA NA
1681246800.0 10003.0 NA 219 454 0 88 89 NA NA NA NA 381 831 0 227 249 NA NA NA NA 1578 1726 473 401 509 NA NA NA NA 1525 2747 761 1307 897 NA NA NA
1681246800.0 10004.0 NA 210 449 0 87 89 NA NA NA NA 395 815 0 233 249 NA NA NA NA 1564 1716 479 410 503 NA NA NA NA 1030 2858 1057 867 980 NA NA NA
1681246800.0 10005.0 NA 214 452 0 87 87 NA NA NA NA 372 805 0 231 248 NA NA NA NA 1610 1759 491 403 494 NA NA NA NA 1287 2717 864 716 599 NA NA NA
1681246800.0 10006.0 NA 217 448 0 87 97 NA NA NA NA 397 834 0 234 253 NA NA NA NA 1613 1741 483 398 497 NA NA NA NA 1404 2946 771 646 1258 NA NA NA
1681246800.0 10007.0 NA 217 450 0 114 96 NA NA NA NA 394 828 0 310 247 NA NA NA NA 1579 1731 483 416 497 NA NA NA NA 1252 2639 1148 1297 907 NA NA NA
1681246800.0 10008.0 NA 217 455 0 115 90 NA NA NA NA 380 821 0 310 247 NA NA NA NA 1614 1795 497 432 492 NA NA NA NA 1479 3265 845 774 638 NA NA NA
1681246800.0 10009.0 NA 218 455 0 116 92 NA NA NA NA 405 824 0 303 249 NA NA NA NA 1575 1754 489 415 501 NA NA NA NA 1505 2764 1133 831 982 NA NA NA
1681246800.0 1001.0 NA 259 125 0 0 0 0 0 0 NA 491 285 0 0 0 0 0 0 NA 2290 469 110 87 124 284 149 283 NA 4649 1533 338 288 430 517 500 415
1681246800.0 1001.2 NA 521 171 0 0 0 0 NA NA NA 944 371 0 0 0 0 NA NA NA 10849 905 135 158 146 167 NA NA NA 5166 1870 815 515 254 400 NA NA
1681246800.0 1001.3 NA 508 158 0 NA NA NA NA NA NA 979 364 0 NA NA NA NA NA NA 8579 989 274 NA NA NA NA NA NA 4026 1989 402 NA NA NA NA NA
1681246800.0 10023.0 NA 215 453 0 86 96 NA NA NA NA 393 815 0 233 248 NA NA NA NA 1624 1743 501 407 507 NA NA NA NA 1663 2666 851 681 1323 NA NA NA
1681246800.0 10024.0 NA 229 468 0 118 97 NA NA NA NA 397 846 0 312 253 NA NA NA NA 1617 1943 513 409 523 NA NA NA NA 1313 2969 973 811 890 NA NA NA
