Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1689152400.0 1.0 124 161 276 NA NA NA NA 263 223 396 NA NA NA NA 1398 330 900 NA NA NA NA 1541 907 1377 NA NA NA NA
1689152400.0 1000.0 NA 347 240 0 104 NA NA NA 524 305 0 158 NA NA NA 2294 687 296 248 NA NA NA 2312 865 410 790 NA NA
1689152400.0 10001.0 NA 278 534 0 144 147 NA NA 366 808 0 208 230 NA NA 1557 1451 392 318 398 NA NA 1078 2138 519 586 607 NA
1689152400.0 10002.0 NA 273 536 0 133 147 NA NA 359 782 0 206 222 NA NA 1553 1441 407 330 409 NA NA 1033 1939 887 1553 696 NA
1689152400.0 10003.0 NA 272 521 0 145 147 NA NA 370 818 0 208 232 NA NA 1564 1510 433 308 405 NA NA 836 2191 862 534 558 NA
1689152400.0 10004.0 NA 277 530 0 144 147 NA NA 361 855 0 200 226 NA NA 1558 1440 413 315 401 NA NA 1282 2420 776 699 567 NA
1689152400.0 10005.0 NA 275 535 0 144 146 NA NA 368 809 0 206 231 NA NA 1555 1475 397 310 403 NA NA 1093 2809 510 470 604 NA
1689152400.0 10006.0 NA 277 517 0 143 142 NA NA 359 792 0 208 214 NA NA 1552 1476 410 305 385 NA NA 1135 2237 701 605 533 NA
1689152400.0 10007.0 NA 276 516 0 173 144 NA NA 350 872 0 287 226 NA NA 1565 1569 414 315 392 NA NA 1381 3713 815 554 524 NA
1689152400.0 10008.0 NA 278 535 0 175 145 NA NA 363 807 0 286 218 NA NA 1565 1478 410 318 392 NA NA 1175 2303 784 582 541 NA
1689152400.0 10009.0 NA 280 520 0 173 146 NA NA 360 831 0 281 228 NA NA 1558 1537 402 317 414 NA NA 1102 3037 520 647 936 NA
1689152400.0 1001.2 NA 560 221 0 0 0 0 NA 886 342 0 0 0 0 NA 10080 800 110 131 125 141 NA 4529 1338 288 723 229 292
