Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1689109200.0 1.0 161 195 301 NA NA NA NA NA NA 312 296 435 NA NA NA NA NA NA 1486 394 1248 NA NA NA NA NA NA 1849 617 2051 NA NA NA NA NA NA
1689109200.0 10001.0 NA 310 558 0 173 175 NA NA NA NA 430 846 0 264 280 NA NA NA NA 1586 2001 604 513 722 NA NA NA NA 1351 4378 753 863 1287 NA NA NA
1689109200.0 10002.0 NA 308 564 0 172 174 NA NA NA NA 434 846 0 261 282 NA NA NA NA 1602 2024 607 516 733 NA NA NA NA 1922 2879 822 910 1357 NA NA NA
1689109200.0 10003.0 NA 314 560 0 173 177 NA NA NA NA 431 856 0 263 282 NA NA NA NA 1597 2033 631 502 743 NA NA NA NA 1268 2977 1504 699 1369 NA NA NA
1689109200.0 10004.0 NA 307 567 0 173 173 NA NA NA NA 429 855 0 265 281 NA NA NA NA 1601 1992 598 505 710 NA NA NA NA 1271 3658 841 743 954 NA NA NA
1689109200.0 10005.0 NA 313 567 0 172 173 NA NA NA NA 427 875 0 258 279 NA NA NA NA 1579 1987 604 522 736 NA NA NA NA 1247 3879 964 1054 1516 NA NA NA
1689109200.0 10006.0 NA 312 564 0 172 170 NA NA NA NA 425 843 0 259 274 NA NA NA NA 1608 1974 615 506 685 NA NA NA NA 1548 3693 908 818 1485 NA NA NA
1689109200.0 10007.0 NA 314 566 0 203 173 NA NA NA NA 421 860 0 332 283 NA NA NA NA 1593 2044 637 537 683 NA NA NA NA 1069 4106 888 1293 860 NA NA NA
1689109200.0 10009.0 NA 314 569 0 202 173 NA NA NA NA 437 867 0 330 277 NA NA NA NA 1599 2073 659 522 735 NA NA NA NA 1088 4383 1260 810 1433 NA NA NA
1689109200.0 1001.0 NA 358 205 0 0 0 0 0 0 NA 521 313 0 0 0 0 0 0 NA 2847 627 112 100 155 693 192 692 NA 4819 3348 722 613 476 1223 727 1455
