Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1681290000.0 1.0 84 114 182 NA NA NA NA NA NA 284 253 406 NA NA NA NA NA NA 1504 385 978 NA NA NA NA NA NA 2569 712 1191 NA NA NA NA NA NA
1681290000.0 1000.0 NA 275 164 0 57 NA NA NA NA NA 561 350 0 191 NA NA NA NA NA 2766 857 359 312 NA NA NA NA NA 2637 1404 465 568 NA NA NA NA
1681290000.0 10001.0 NA 216 450 0 104 90 NA NA NA NA 389 843 0 226 253 NA NA NA NA 1839 1779 493 424 510 NA NA NA NA 1926 3482 695 871 693 NA NA NA
1681290000.0 10003.0 NA 219 452 0 87 97 NA NA NA NA 387 898 0 230 249 NA NA NA NA 1790 1852 500 420 517 NA NA NA NA 1221 3145 791 1086 909 NA NA NA
1681290000.0 10005.0 NA 218 451 0 88 89 NA NA NA NA 397 838 0 233 250 NA NA NA NA 1771 1749 490 407 501 NA NA NA NA 1634 2920 1185 1298 726 NA NA NA
1681290000.0 10007.0 NA 206 451 0 116 88 NA NA NA NA 387 842 0 308 255 NA NA NA NA 1848 1800 504 432 516 NA NA NA NA 1769 2751 795 900 758 NA NA NA
1681290000.0 10008.0 NA 217 452 0 116 91 NA NA NA NA 398 820 0 308 251 NA NA NA NA 1808 1804 503 436 518 NA NA NA NA 1336 2853 900 1210 950 NA NA NA
1681290000.0 10009.0 NA 216 455 0 115 90 NA NA NA NA 393 852 0 306 249 NA NA NA NA 1771 1812 482 429 522 NA NA NA NA 1583 3236 697 1130 1220 NA NA NA
1681290000.0 1001.0 NA 263 133 0 0 0 0 0 0 NA 488 284 0 0 0 0 0 0 NA 2429 492 111 91 117 288 148 287 NA 3889 1083 379 368 252 488 298 451
1681290000.0 1001.2 NA 520 167 0 0 0 0 NA NA NA 951 365 0 0 0 0 NA NA NA 10921 919 127 164 152 171 NA NA NA 6584 1679 341 803 381 263 NA NA
1681290000.0 1001.3 NA 507 158 0 NA NA NA NA NA NA 936 363 0 NA NA NA NA NA NA 8429 908 266 NA NA NA NA NA NA 3849 824 409 NA NA NA NA NA
1681290000.0 1002.3 NA 496 163 0 NA NA NA NA NA NA 918 354 0 NA NA NA NA NA NA 6771 752 286 NA NA NA NA NA NA 3429 1195 629 NA NA NA NA NA
1681290000.0 1002.4 NA 511 0 NA NA NA NA NA NA NA 920 0 NA NA NA NA NA NA NA 10330 471 NA NA NA NA NA NA NA 4206 703 NA NA NA NA NA NA
1681290000.0 10023.0 NA 213 450 0 86 89 NA NA NA NA 396 855 0 227 255 NA NA NA NA 1819 1812 498 427 493 NA NA NA NA 1499 2833 774 1472 842 NA NA NA
1681290000.0 10024.0 NA 226 469 0 117 97 NA NA NA NA 397 844 0 312 258 NA NA NA NA 1789 2003 518 435 542 NA NA NA NA 1284 3821 1064 1575 1386 NA NA NA
1681290000.0 10024.2 NA 230 462 0 NA NA NA NA NA NA 395 872 0 NA NA NA NA NA NA 1877 2017 511 NA NA NA NA NA NA 1976 3259 703 NA NA NA NA NA
1681290000.0 10024.4 NA 219 463 0 NA NA NA NA NA NA 397 848 0 NA NA NA NA NA NA 1870 2015 503 NA NA NA NA NA NA 1582 3367 677 NA NA NA NA NA
1681290000.0 10025.0 NA 218 457 0 94 91 NA NA NA NA 387 826 0 234 257 NA NA NA NA 1818 1859 514 423 511 NA NA NA NA 1516 2716 772 1178 779 NA NA NA
1681290000.0 10026.0 NA 226 473 0 91 94 NA NA NA NA 396 830 0 232 257 NA NA NA NA 1825 2130 526 417 511 NA NA NA NA 1677 2999 1123 1386 726 NA NA NA
1681290000.0 1004.0 NA 198 91 0 0 0 0 NA NA NA 413 232 0 0 0 0 NA NA NA 990 307 95 123 290 288 NA NA NA 1745 1621 833 512 530 397 NA NA
1681290000.0 10042.0 NA 221 456 0 117 91 NA NA NA NA 390 830 0 318 253 NA NA NA NA 1858 1909 519 426 517 NA NA NA NA 1470 3480 843 890 773 NA NA NA
1681290000.0 10059.0 NA 231 470 0 109 103 NA NA NA NA 409 860 0 238 257 NA NA NA NA 1820 2574 517 408 520 NA NA NA NA 1415 3414 976 820 929 NA NA NA
1681290000.0 10071.0 NA 223 468 0 89 102 NA NA NA NA 398 823 0 240 252 NA NA NA NA 1876 1982 544 422 523 NA NA NA NA 1574 2731 1195 1090 930 NA NA NA
1681290000.0 101.0 100 NA NA NA NA NA NA NA NA 316 NA NA NA NA NA NA NA NA 792 NA NA NA NA NA NA NA NA 781 NA NA NA NA NA NA NA NA
1681290000.0 102.0 101 NA NA NA NA NA NA NA NA 298 NA NA NA NA NA NA NA NA 734 NA NA NA NA NA NA NA NA 784 NA NA NA NA NA NA NA NA
1681290000.0 10224.0 NA 397 704 0 95 NA NA NA NA NA 647 1106 0 258 NA NA NA NA NA 3342 3425 507 523 NA NA NA NA NA 3312 3775 600 1070 NA NA NA NA
1681290000.0 10224.15 NA 397 682 0 120 NA NA NA NA NA 641 1110 0 287 NA NA NA NA NA 3323 3594 507 652 NA NA NA NA NA 2282 5946 614 1566 NA NA NA NA
1681290000.0 10225.0 NA 379 691 0 96 NA NA NA NA NA 654 1101 0 251 NA NA NA NA NA 3406 3303 533 471 NA NA NA NA NA 2396 3989 1552 548 NA NA NA NA
1681290000.0 103.0 64 0 0 NA NA NA NA NA NA 220 0 0 NA NA NA NA NA NA 649 142 1346 NA NA NA NA NA NA 2895 292 1999 NA NA NA NA NA NA
1681290000.0 1040.0 NA 480 29 0 NA NA NA NA NA NA 869 156 0 NA NA NA NA NA NA 9348 163 118 NA NA NA NA NA NA 4056 342 168 NA NA NA NA NA
1681290000.0 10424.0 NA 183 432 0 NA NA NA NA NA NA 353 728 0 NA NA NA NA NA NA 445 1900 511 NA NA NA NA NA NA 1019 3257 740 NA NA NA NA NA
1681290000.0 106.0 62 0 0 NA NA NA NA NA NA 221 0 0 NA NA NA NA NA NA 642 153 1305 NA NA NA NA NA NA 1187 723 1882 NA NA NA NA NA NA
1681290000.0 107.0 85 120 270 NA NA NA NA NA NA 289 263 491 NA NA NA NA NA NA 1879 407 1686 NA NA NA NA NA NA 1729 604 2388 NA NA NA NA NA NA
