Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1680991200.0 10009.0 NA 209 346 0 69 NA NA NA 603 732 0 126 NA NA NA 2052 2082 1017 435 NA NA NA 3159 4303 1657 1137 NA NA
1680991200.0 1001.2 NA 385 130 0 NA NA NA NA 818 210 0 NA NA NA NA 15028 1700 127 NA NA NA NA 8121 1639 264 NA NA NA
1680991200.0 10026.0 NA 218 365 0 70 NA NA NA 604 767 0 126 NA NA NA 2143 2477 1035 323 NA NA NA 1599 3056 1371 1092 NA NA
1680991200.0 1004.0 NA 213 93 0 0 0 0 NA 328 156 0 0 0 0 NA 910 315 82 118 262 272 NA 2361 1370 355 323 322 459
1680991200.0 10042.0 NA 212 359 0 70 NA NA NA 603 711 0 127 NA NA NA 2107 2163 1035 303 NA NA NA 1699 3545 1557 577 NA NA
1680991200.0 10059.0 NA 223 365 0 70 NA NA NA 558 749 0 135 NA NA NA 2150 3058 1036 533 NA NA NA 1409 4098 1294 1060 NA NA
1680991200.0 10225.0 NA 367 603 0 NA NA NA NA 619 933 0 NA NA NA NA 4262 4047 1045 NA NA NA NA 2714 4206 1520 NA NA NA
1680991200.0 103.0 42 0 0 NA NA NA NA 98 0 0 NA NA NA NA 489 231 1536 NA NA NA NA 1619 987 2885 NA NA NA NA
1680991200.0 10424.0 NA 172 370 0 NA NA NA NA 558 714 0 NA NA NA NA 717 2299 1040 NA NA NA NA 1243 3739 1402 NA NA NA
1680991200.0 107.0 86 112 269 NA NA NA NA 218 584 623 NA NA NA NA 2171 503 1892 NA NA NA NA 2320 1133 4020 NA NA NA NA
1680991200.0 108.0 78 117 271 NA NA NA NA 223 585 651 NA NA NA NA 2469 529 1907 NA NA NA NA 2715 1081 2991 NA NA NA NA
1680991200.0 10809.0 NA 287 382 0 92 185 NA NA 634 761 0 156 314 NA NA 2836 2156 1753 478 591 NA NA 4435 4736 2569 1610 1146 NA
1680991200.0 10823.0 NA 282 379 0 85 148 NA NA 636 724 0 145 268 NA NA 2903 2184 1822 467 590 NA NA 3302 4325 2946 1094 1591 NA
1680991200.0 109.0 83 113 266 NA NA NA NA 209 582 530 NA NA NA NA 2811 537 1962 NA NA NA NA 2078 1207 3956 NA NA NA NA
1680991200.0 11.0 NA 115 275 0 62 NA NA NA 597 654 0 126 NA NA NA 1823 1909 665 361 NA NA NA 1688 2535 1101 582 NA NA
1680991200.0 110.0 56 140 259 NA NA NA NA 129 583 559 NA NA NA NA 594 476 1817 NA NA NA NA 937 822 2580 NA NA NA NA
1680991200.0 111.0 77 121 267 NA NA NA NA 212 582 639 NA NA NA NA 1510 447 1794 NA NA NA NA 1737 1240 2803 NA NA NA NA
1680991200.0 112.0 85 128 262 NA NA NA NA 211 582 621 NA NA NA NA 2023 530 1889 NA NA NA NA 1510 1127 3243 NA NA NA NA
1680991200.0 11224.0 NA 275 396 0 NA NA NA NA 634 743 0 NA NA NA NA 1964 2603 1918 NA NA NA NA 2927 4889 2286 NA NA NA
1680991200.0 11224.6 NA 276 393 0 NA NA NA NA 634 694 0 NA NA NA NA 1899 2648 1926 NA NA NA NA 2509 4602 2655 NA NA NA
1680991200.0 114.0 81 113 271 NA NA NA NA 217 584 608 NA NA NA NA 2024 536 1899 NA NA NA NA 1649 1259 3054 NA NA NA NA
1680991200.0 11625.0 NA 166 346 0 69 NA NA NA 600 713 0 135 NA NA NA 729 2139 1042 424 NA NA NA 1385 5781 1683 728 NA NA
1680991200.0 11642.0 NA 174 353 0 69 NA NA NA 603 639 0 136 NA NA NA 757 2173 1020 300 NA NA NA 1311 4171 1521 760 NA NA
1680991200.0 11825.0 NA 427 703 0 181 NA NA NA 670 1048 0 299 NA NA NA 4244 5007 994 559 NA NA NA 4153 6427 1483 1193 NA NA
1680991200.0 119.0 83 105 268 NA NA NA NA 203 539 594 NA NA NA NA 1533 490 1784 NA NA NA NA 1329 1729 3151 NA NA NA NA
1680991200.0 12024.0 NA 178 364 0 NA NA NA NA 557 714 0 NA NA NA NA 785 2333 1018 NA NA NA NA 1336 4152 1464 NA NA NA
1680991200.0 122.0 55 166 267 NA NA NA NA 136 582 641 NA NA NA NA 752 373 1762 NA NA NA NA 1262 1636 2558 NA NA NA NA
1680991200.0 125.0 80 124 270 NA NA NA NA 211 539 627 NA NA NA NA 2055 520 1907 NA NA NA NA 2080 744 3204 NA NA NA NA
1680991200.0 126.0 59 130 266 NA NA NA NA 164 585 561 NA NA NA NA 1244 485 1829 NA NA NA NA 1258 1803 2888 NA NA NA NA
1680991200.0 127.0 58 119 253 NA NA NA NA 129 583 572 NA NA NA NA 909 475 1742 NA NA NA NA 1264 1570 3295 NA NA NA NA
1680991200.0 128.0 55 120 258 NA NA NA NA 129 538 591 NA NA NA NA 547 488 1801 NA NA NA NA 1169 775 3281 NA NA NA NA
1680991200.0 129.0 58 131 260 NA NA NA NA 138 583 640 NA NA NA NA 540 458 1728 NA NA NA NA 1546 815 3116 NA NA NA NA
1680991200.0 130.0 58 128 265 NA NA NA NA 126 582 597 NA NA NA NA 582 466 1735 NA NA NA NA 1823 893 2933 NA NA NA NA
1680991200.0 131.0 59 105 264 NA NA NA NA 134 582 615 NA NA NA NA 1007 479 1772 NA NA NA NA 1883 2877 4084 NA NA NA NA
1680991200.0 1323.0 NA 139 298 0 NA NA NA NA 601 657 0 NA NA NA NA 679 1769 588 NA NA NA NA 1482 2815 821 NA NA NA
1680991200.0 1325.4 NA 150 316 0 NA NA NA NA 555 666 0 NA NA NA NA 742 2094 606 NA NA NA NA 1141 3906 730 NA NA NA
1680991200.0 1325.9 NA 186 315 0 66 NA NA NA 602 659 0 129 NA NA NA 942 2166 653 275 NA NA NA 1825 3637 1060 814 NA NA
1680991200.0 1325.91 NA 187 311 0 66 NA NA NA 602 671 0 124 NA NA NA 933 2182 657 283 NA NA NA 1576 3606 1083 1012 NA NA
1680991200.0 1327.0 NA 147 306 0 NA NA NA NA 610 664 0 NA NA NA NA 727 1993 630 NA NA NA NA 1322 3827 816 NA NA NA
1680991200.0 1328.0 NA 147 311 0 NA NA NA NA 602 635 0 NA NA NA NA 738 2031 645 NA NA NA NA 1520 3592 1222 NA NA NA
1680991200.0 1331.0 NA 146 309 0 NA NA NA NA 600 667 0 NA NA NA NA 721 2003 645 NA NA NA NA 950 3915 1096 NA NA NA
1680991200.0 1335.0 NA 150 304 0 NA NA NA NA 554 646 0 NA NA NA NA 717 1909 600 NA NA NA NA 2060 5244 719 NA NA NA
1680991200.0 134.0 NA 300 39 0 NA NA NA NA 612 84 0 NA NA NA NA 3490 150 86 NA NA NA NA 3954 1091 294 NA NA NA
1680991200.0 134.91 NA 32 314 0 NA NA NA NA 100 592 0 NA NA NA NA 267 5517 699 NA NA NA NA 425 5073 1010 NA NA NA
1680991200.0 134.99901 NA 37 319 0 NA NA NA NA 106 664 0 NA NA NA NA 262 5593 695 NA NA NA NA 493 5223 1010 NA NA NA
1680991200.0 135.11 307 0 114 NA NA NA NA 871 0 201 NA NA NA NA 1718 274 727 NA NA NA NA 2729 643 2005 NA NA NA NA
1680991200.0 135.4 311 0 112 NA NA NA NA 807 0 196 NA NA NA NA 1355 279 621 NA NA NA NA 2675 1291 1121 NA NA NA NA
1680991200.0 135.6 323 0 119 NA NA NA NA 838 0 208 NA NA NA NA 1401 273 642 NA NA NA NA 2149 684 1610 NA NA NA NA
1680991200.0 136.751 NA 86 367 0 NA NA NA NA 159 769 0 NA NA NA NA 609 15530 821 NA NA NA NA 2259 6601 1236 NA NA NA
1680991200.0 136.761 NA 88 369 0 NA NA NA NA 159 750 0 NA NA NA NA 673 20318 833 NA NA NA NA 999 9327 1343 NA NA NA
1680991200.0 136.762 NA 87 380 0 NA NA NA NA 171 820 0 NA NA NA NA 671 22736 834 NA NA NA NA 974 10630 1251 NA NA NA
1680991200.0 136.786 NA 106 408 0 NA NA NA NA 175 850 0 NA NA NA NA 534 17339 947 NA NA NA NA 1350 8163 1137 NA NA NA
1680991200.0 136.789 NA 104 404 0 NA NA NA NA 177 796 0 NA NA NA NA 537 15762 947 NA NA NA NA 1102 7368 1404 NA NA NA
1680991200.0 136.794 NA 109 404 0 NA NA NA NA 188 795 0 NA NA NA NA 660 14551 1010 NA NA NA NA 1034 7755 1365 NA NA NA
1680991200.0 136.797 NA 109 406 0 NA NA NA NA 195 790 0 NA NA NA NA 639 15873 1017 NA NA NA NA 2211 8610 1320 NA NA NA
1680991200.0 136.798 NA 106 401 0 NA NA NA NA 179 792 0 NA NA NA NA 540 14461 1017 NA NA NA NA 1368 7527 1363 NA NA NA
1680991200.0 136.807 NA 108 412 0 NA NA NA NA 184 790 0 NA NA NA NA 549 14879 971 NA NA NA NA 1556 7082 1101 NA NA NA
1680991200.0 136.808 NA 112 441 0 NA NA NA NA 187 866 0 NA NA NA NA 576 15256 1032 NA NA NA NA 2055 9068 1465 NA NA NA
1680991200.0 136.816 NA 107 430 0 NA NA NA NA 190 823 0 NA NA NA NA 688 19500 1020 NA NA NA NA 1690 8269 2250 NA NA NA
1680991200.0 136.817 NA 105 434 0 NA NA NA NA 179 869 0 NA NA NA NA 554 18210 1009 NA NA NA NA 1591 8933 1452 NA NA NA
1680991200.0 136.819 NA 107 442 0 NA NA NA NA 185 883 0 NA NA NA NA 582 21165 1026 NA NA NA NA 1311 10071 2394 NA NA NA
1680991200.0 136.82 NA 107 436 0 NA NA NA NA 190 918 0 NA NA NA NA 586 21231 1010 NA NA NA NA 908 11838 1411 NA NA NA
1680991200.0 136.821 NA 105 415 0 NA NA NA NA 179 817 0 NA NA NA NA 674 18979 1045 NA NA NA NA 942 8434 1561 NA NA NA
1680991200.0 136.823 NA 107 480 0 NA NA NA NA 178 864 0 NA NA NA NA 629 17624 1051 NA NA NA NA 920 8262 1676 NA NA NA
1680991200.0 136.826 NA 106 419 0 NA NA NA NA 185 771 0 NA NA NA NA 686 18603 990 NA NA NA NA 2546 9654 1360 NA NA NA
1680991200.0 136.827 NA 108 331 0 NA NA NA NA 192 731 0 NA NA NA NA 542 3084 845 NA NA NA NA 1376 4257 946 NA NA NA
1680991200.0 136.83 NA 106 425 0 NA NA NA NA 185 796 0 NA NA NA NA 660 21046 1000 NA NA NA NA 1420 9265 1269 NA NA NA
1680991200.0 136.832 NA 107 458 0 NA NA NA NA 182 927 0 NA NA NA NA 624 25801 1010 NA NA NA NA 1748 12479 1732 NA NA NA
1680991200.0 136.833 NA 108 435 0 NA NA NA NA 184 864 0 NA NA NA NA 613 22226 989 NA NA NA NA 913 8391 1194 NA NA NA
1680991200.0 136.835 NA 107 489 0 NA NA NA NA 185 795 0 NA NA NA NA 609 19185 1010 NA NA NA NA 1520 10709 1254 NA NA NA
1680991200.0 136.836 NA 110 450 0 NA NA NA NA 191 895 0 NA NA NA NA 599 22821 1023 NA NA NA NA 715 9686 2636 NA NA NA
1680991200.0 136.837 NA 110 426 0 NA NA NA NA 183 820 0 NA NA NA NA 548 16060 1000 NA NA NA NA 863 8570 1585 NA NA NA
1680991200.0 136.84 NA 108 422 0 NA NA NA NA 198 816 0 NA NA NA NA 593 15992 968 NA NA NA NA 1293 8588 1814 NA NA NA
1680991200.0 136.841 NA 108 433 0 NA NA NA NA 190 858 0 NA NA NA NA 574 16714 1005 NA NA NA NA 1765 7584 1543 NA NA NA
