Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1681160400.0 10001.0 NA 218 456 0 86 94 NA 449 870 0 202 234 NA 2502 2011 498 414 531 NA 1682 3309 944 842 914
1681160400.0 10002.0 NA 218 460 0 87 104 NA 452 799 0 202 228 NA 2515 1969 491 426 526 NA 2386 2950 768 1448 864
1681160400.0 10003.0 NA 221 462 0 87 97 NA 459 788 0 202 230 NA 2519 2028 502 411 533 NA 1856 3844 1146 788 784
1681160400.0 10004.0 NA 218 455 0 88 95 NA 456 831 0 205 225 NA 2496 1971 497 419 534 NA 2003 3123 878 1059 1435
1681160400.0 10005.0 NA 219 459 0 86 92 NA 441 804 0 203 226 NA 2465 1979 493 422 531 NA 1932 2964 835 1349 910
1681160400.0 10007.0 NA 221 451 0 114 87 NA 462 863 0 291 229 NA 2490 1989 505 590 519 NA 1516 2485 940 1107 1303
1681160400.0 10008.0 NA 215 456 0 116 92 NA 443 842 0 288 227 NA 2544 2013 507 599 494 NA 1982 3286 907 1407 823
1681160400.0 10023.0 NA 215 452 0 83 96 NA 446 803 0 207 226 NA 2503 1955 504 405 488 NA 1467 3485 982 1204 807
1681160400.0 10024.0 NA 230 475 0 117 97 NA 470 812 0 290 235 NA 2525 2220 531 586 536 NA 1809 3045 986 1213 803
1681160400.0 10025.0 NA 222 464 0 87 104 NA 452 804 0 206 232 NA 2526 1999 511 424 529 NA 2129 2975 881 1419 920
1681160400.0 10026.0 NA 232 475 0 90 107 NA 459 839 0 210 226 NA 2569 2396 533 419 538 NA 1428 3718 943 1488 908
1681160400.0 10059.0 NA 228 482 0 90 95 NA 469 836 0 206 229 NA 2587 2726 529 425 549 NA 1563 3275 958 1064 796
1681160400.0 10071.0 NA 228 470 0 89 97 NA 471 808 0 213 231 NA 2564 2154 527 430 539 NA 2100 3144 956 1444 1091
1681160400.0 107.0 92 117 280 NA NA NA 264 236 477 NA NA NA 1906 416 1559 NA NA NA 1781 1129 2758 NA NA NA
