Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3
1681290000.0 1.0 82 0 NA 255 0 NA 1242 0 NA 828 0 NA
1681290000.0 10.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10001.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10002.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10003.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10004.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10005.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10006.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10007.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10008.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10009.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10023.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10024.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10024.1 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10024.2 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10024.3 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10024.4 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10024.5 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10025.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10026.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10042.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10059.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10071.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10224.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10224.15 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10225.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 103.0 63 0 NA 195 0 NA 563 0 NA 536 0 NA
1681290000.0 10424.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 106.0 64 0 NA 193 0 NA 554 0 NA 526 0 NA
1681290000.0 108.0 83 0 NA 260 0 NA 1817 0 NA 944 0 NA
1681290000.0 10801.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10802.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10803.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10804.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10804.31 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10805.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10805.31 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10806.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10807.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10808.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10809.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10823.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10824.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10824.1 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10824.5 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10824.501 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10824.505 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10824.6 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10824.8 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10825.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10826.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10842.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10842.501 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10842.505 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10859.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 10871.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 11.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 110.0 68 0 NA 217 0 NA 630 0 NA 807 0 NA
1681290000.0 1102.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 11024.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 11024.15 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 11024.2 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 11024.6 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 11025.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 11224.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 11224.6 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 11601.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 11602.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 11603.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 11604.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 11605.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 11606.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
1681290000.0 11607.0 NA 0 NA NA 0 NA NA 0 NA NA 0 NA
